33,0.7114946506448122
34,1.7931999542581236
35,0.7987476275795374
36,0.9472265442087987
37,0.3730316260435319
38,0.1930975940101911
39,0.4112558669546492
40,0.7236227193427778
41,0.04693536566940376
42,0.4824171898579718
43,0.44261199101322707
44,1.03462317198067
45,0.6976741551216586
46,0.7054798491461058
47,0.5076136753277822
48,1.9445163459491046
49,0.9239730916102901
50,0.4356244612730381
51,0.5954654567728899
52,0.4533288795599405
53,0.9799450332817672
54,0.5895777161920805
55,2.3017417478627658
56,0.6976971458515908
57,0.008643098669276626
58,0.7004780219637661
59,1.7655628957357197
60,0.18386665718820025
61,0.08530245997043445
62,0.9612454750351758
63,0.9020038716203901
64,0.8080953805475407
65,1.0914768176112921
66,0.08516153072337448
67,0.41594170105081646
68,0.4065861842300255
69,1.073349994640538
70,1.110554104328544
71,0.5577662534295709
72,14.882894458693016
73,1.2611316912540054
74,0.565206922768969
75,0.8408552597595619
76,0.4502539453623489
77,1.792865437562349
78,2.0781748212575204
79,0.9217401214233325
80,1.640390980015771
81,1.2116151666225283
82,1.33200226314295
83,1.4358042993361686
84,1.21608631752122
85,1.2617462036860312
86,0.6742740331969008
87,2.2361896400796506
88,31.323515933344325
89,2.2362548276706553
90,1.3780481220867191
91,1.1093564440423005
92,0.8691503887692923
93,1.1523488926313508
94,1.5058529008888222
95,0.8265695831385885
96,1.832354900090411
97,1.3364276731848883
98,1.480359437046262
99,0.39321435640315544
100,0.04638674109013862
101,0.7019796359008925
102,0.8257810724119599
103,0.7110469976217191
104,0.3373508425409052
105,0.3200276591589352
106,1.1544901657613789
107,0.9110661105794009
108,1.2279293244650604
109,1.0360213111431174
110,1.827382099784394
111,0.8916156027486382
112,0.4439298362823606
113,0.5655216794997038
114,0.40730831770792253
115,0.9337643989590834
116,0.6777870575715401
117,2.1450410683163934
118,0.4816012036598475
119,0.5687745964760451
120,0.4725191282377234
121,0.7317157238191877
122,30.032963190635805
123,0.7445484984462286
124,1.382896295000635
125,0.7036582808772074
126,1.486873283071938
