0,0.5635490078631782,0.4009621044708425
1,0.3330572087629195,0.5972381715190056
2,0.31693153385074835,0.2531483107684291
3,0.5705073470376082,0.5403997027801635
4,0.5300062446633617,0.1977090912599998
5,0.2309081099910366,0.04458780047670974
6,0.3189791037421251,0.13118202784988467
7,0.49849405907366584,0.36072162660310536
8,0.2896929069969966,0.013596842521736612
9,0.6908381867536671,0.3332722167002808
10,0.446752562648417,0.19773804124407732
11,0.4256311570469114,0.4403678577976782
12,0.5668285181456324,0.39546160749611586
13,0.5635320155819219,0.3975604813417352
14,0.26065309833008354,0.13231107722890753
15,0.2527686798271885,0.4915128296679437
16,0.2897693722626497,0.2677391027434935
17,0.4471178966954261,0.19477549287347892
18,0.40913165194710305,0.2436237660069287
19,0.7779746050356626,0.35267835602690417
20,0.4122157509951105,0.4039487778281722
21,0.48977701878921504,0.2887616161811111
22,0.2184782562520975,0.5028805234157121
23,0.3586985611785846,0.2502629623553707
24,0.3913322373311923,0.003382323139722273
25,0.35856262292853475,0.25116523685911973
26,0.15079800000849614,0.2662433535661555
27,0.24147730893241748,0.04439962558020593
28,0.23965913483799986,0.020443513756067434
29,0.5688930803182655,0.5468458992347555
30,0.6918492274884135,0.624050681772125
31,1,0.8080953805475407
32,0.7332339284879844,0.8003078348306909
33,0.11982956741899993,0.010204869387321836
34,0.3582482657252943,0.14901039304428382
35,0.35709279059987004,0.14518899514605269
36,0.27168958500601104,0.29161801461009196
37,0.23040683769397752,0.2558792592664074
38,0.12278622435758557,0.06848601233269322
39,0.00813930272173865,0.12113638337498915
40,0.024409412024587834,0.03078348306908431
41,0.3326748824346541,0.18803014658341938
42,0.5966754601722168,0.5017176990552655
43,0.366107195806305,0.16484120933733484
44,0.34496879792354324,0.6184826348345509
45,0.33665107624861407,0.6996197902091154
46,0.4956648442445019,0.4568741737192044
47,0.3641445873212093,0.597339496463277
48,0.5389186961822592,0.6529620658708637
49,0.30222471442347315,0.402564003589798
50,0.5983576960165845,0.8591245524814962
51,0.5363103810094265,0.6521997162901559
52,0.04873386264289447,0.0614897661806286
53,0.1471956363821734,0.09925019541239252
54,0.23560647575838675,0.5268607602265818
55,0.016253117021592944,0.5091047699923764
56,0.23576790243032103,0.5272371100195894
57,0.2706105751462398,0.3729143948970828
58,0.9014235283622415,1
59,0.5691734529589935,0.49469732791646964
60,0.5767350181180199,0.6645999594700223
61,0.3699814359327276,0.5571376185743098
62,0.5814843607291388,0.4806372856494929
63,0.291995361107217,0.5350391307284781
64,0.2923352067323418,0.39068486012332687
65,0.4934643438218189,0.7305045982224709
66,0.5758004426489267,0.22641300047284973
67,0.29343120887336926,0.013611317513775367
68,0.32640473065110176,0.2291294739787893
69,0.5876780472470381,0.48529340808862553
70,0.2916725077633485,0.2073928609339265
71,0.9985938887260463,0.33687648971793066
72,0.8481612227645593,0.2714350507107221
73,0.5937952684992842,0.6855307979580612
74,0.46160381646637016,0.4205515936966235
75,0.6452351519322348,0.7923031642332596
76,0.5906262080449955,0.6119013384542639
77,0.357305194115573,0.6529331158867863
78,0.29592907421803644,0.26385497987976103
79,0.5856559657775456,0.2599901570054136
80,0.5831496042922503,0.329783743618941
81,0.990484322496506,0.40343250311212325
82,0.5867519679185731,0.5478880986615458
83,0.4683497521250972,0.3174414004072298
84,0.3048755102994465,0.6539704903162303
85,0.35182518341043584,0.1694394318083125
86,0.33275984384093527,0.18926534590405975
87,0.3568209140997702,0.168604707267411
88,0.3582567618659224,0.2621421058218418
89,0.008190279565507368,0.2459783647118994
90,0.08284586726479497,0.06168276607447866
91,0.3877383698454977,0.5362019550889247
92,0.5668285181456324,0.39885358063053067
93,0.24972706148232166,0.3713124957781273
